risk_score,hdi,ndvi,evi,ndwi,temp,rain,nightlights,curr_fire_risk,curr_poaching_risk,curr_encroachment_risk,curr_drought_risk,curr_heat_risk,sens_fire,sens_poaching,sens_encroachment,sens_drought,sens_disease,sens_power_lines,is_plant,is_mammal,is_bird,is_reptile,is_amphibian,is_insect,is_marine,is_fungi,action,outcome
0.09,0.39,0.8,0.65,-0.4,22.8,1117.0,3.8,0.05,0.19,0.02,0.01,0.01,0.74,0.96,0.06,0.61,1.0,0.1,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.2,0.81,0.7,0.64,0.26,32.0,143.0,9.6,0.13,0.27,0.94,0.17,0.11,0.63,0.71,1.0,0.46,0.09,0.06,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.1,0.55,0.27,0.22,0.06,31.2,831.0,5.2,0.08,0.05,0.05,0.19,0.25,0.49,0.28,0.29,0.86,0.1,0.06,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.07,0.73,0.29,0.27,0.26,43.1,2827.0,8.7,0.07,0.07,0.18,0.08,0.85,0.57,0.62,0.03,0.12,0.2,0.11,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.42,0.9,0.36,0.33,-0.28,31.4,44.0,8.9,0.14,0.28,0.03,0.88,0.25,0.33,0.68,0.48,1.0,0.33,0.18,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.25,0.56,0.51,0.5,0.36,43.1,2258.0,6.2,0.23,0.24,0.22,0.27,0.75,0.57,0.07,0.67,0.89,0.31,0.11,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.11,0.13,0.33,0.3,-0.49,21.1,740.0,0.7,0.07,0.14,0.12,0.12,0.22,0.84,0.31,0.14,0.03,0.26,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.07,0.87,0.78,0.69,0.32,31.7,1433.0,7.0,0.03,0.12,0.91,0.05,0.11,0.19,0.43,1.0,0.95,0.47,0.12,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.35,0.14,0.33,0.15,-0.03,36.0,1230.0,1.0,0.99,0.02,0.23,0.15,0.06,1.0,0.2,0.5,0.66,0.48,0.19,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.1,0.65,0.38,0.33,-0.04,18.4,1894.0,5.1,0.22,0.06,0.07,0.03,0.05,0.04,0.73,0.59,0.21,0.18,0.12,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.35,0.84,0.52,0.45,-0.35,42.6,262.0,8.1,0.28,0.05,0.23,0.82,0.18,0.03,0.77,0.31,1.0,0.18,0.11,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.11,0.87,0.67,0.58,-0.29,15.1,386.0,4.3,0.13,0.09,0.81,0.11,0.11,0.77,0.58,1.0,0.95,0.09,0.15,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.22,0.58,0.53,0.44,-0.08,42.3,375.0,7.1,0.11,0.29,0.14,0.23,0.8,0.13,0.93,0.22,0.21,0.11,0.12,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.17,0.71,0.69,0.61,0.16,25.7,1861.0,1.4,0.05,0.15,0.91,0.3,0.13,0.93,0.3,1.0,0.27,0.13,0.18,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.2,0.51,0.44,0.41,0.05,40.2,1185.0,4.6,0.26,0.27,0.08,0.06,0.91,0.79,0.51,0.1,0.0,0.17,0.02,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.37,0.77,0.82,0.79,-0.37,17.5,238.0,8.5,0.18,0.19,0.19,0.79,0.21,0.22,0.32,0.56,1.0,0.12,0.2,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.29,0.3,0.45,0.43,0.15,37.2,639.0,2.0,0.28,0.3,0.28,0.27,0.19,0.9,0.27,0.37,0.66,1.0,0.04,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.2,0.86,0.86,0.77,-0.26,35.6,1301.0,7.5,0.22,0.19,0.92,0.19,0.27,0.12,0.55,1.0,0.43,0.18,0.07,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.04,0.35,0.46,0.42,-0.11,21.8,116.0,2.7,0.05,0.05,0.11,0.02,0.06,0.58,0.45,0.8,0.83,0.43,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.19,0.66,0.56,0.55,-0.3,44.1,413.0,4.7,0.01,0.26,0.88,0.28,0.01,0.35,0.01,1.0,0.22,0.46,0.11,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.1,0.27,0.68,0.67,0.01,38.7,151.0,2.5,0.04,0.1,0.13,0.17,0.87,0.78,0.27,0.26,0.36,0.4,0.01,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.37,0.7,0.36,0.28,-0.09,42.6,1245.0,7.1,1.0,0.07,0.19,0.14,0.27,1.0,0.53,0.07,0.37,0.26,0.09,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.2,0.65,0.2,0.19,-0.39,34.2,2738.0,4.3,0.24,0.3,0.91,0.03,0.15,0.89,0.46,1.0,0.54,0.33,0.02,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.15,0.11,0.88,0.8,-0.28,23.9,327.0,1.0,0.25,0.05,0.07,0.19,0.04,0.57,0.88,0.59,0.55,0.05,0.16,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.07,0.65,0.11,0.09,-0.27,24.6,437.0,6.3,0.16,0.04,0.15,0.04,0.23,0.99,0.82,0.21,0.11,0.34,0.15,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.17,0.25,0.76,0.7,-0.14,45.1,1035.0,3.6,0.26,0.18,0.27,0.08,0.83,0.94,0.24,0.07,0.12,0.24,0.12,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.2,0.51,0.84,0.76,-0.11,16.4,1276.0,4.6,0.24,0.15,0.22,0.21,0.27,0.3,0.35,0.88,0.8,0.31,0.01,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.34,0.5,0.71,0.67,-0.49,17.6,233.0,3.5,0.26,0.12,0.2,0.72,0.11,0.3,0.87,0.83,1.0,0.28,0.06,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.19,0.16,0.65,0.55,-0.25,22.7,1049.0,1.0,0.15,0.23,0.29,0.16,0.16,0.89,0.29,0.34,0.18,0.19,0.02,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.13,0.82,0.46,0.42,-0.44,28.1,1669.0,6.3,0.17,0.14,0.8,0.06,0.0,0.4,0.26,1.0,0.52,0.11,0.12,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.1,0.51,0.85,0.78,0.14,26.6,2210.0,5.0,0.11,0.05,0.02,0.17,0.25,0.74,0.72,0.2,0.14,0.17,0.04,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.22,0.61,0.62,0.5,-0.17,25.1,2214.0,4.7,0.27,0.28,0.78,0.08,0.27,0.6,0.61,1.0,0.07,0.31,0.14,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.2,0.11,0.11,0.1,0.41,32.6,731.0,0.2,0.27,0.15,0.02,0.21,0.23,0.46,0.95,0.21,0.53,0.42,0.03,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.14,0.23,0.72,0.65,-0.13,15.5,1389.0,1.3,0.15,0.22,0.25,0.03,0.1,0.57,0.78,0.01,0.39,0.18,0.02,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.16,0.71,0.54,0.45,-0.34,31.3,2489.0,7.1,0.07,0.12,0.86,0.29,0.29,0.57,0.53,1.0,0.91,0.38,0.06,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.12,0.6,0.46,0.39,0.47,29.7,2907.0,8.6,0.24,0.1,0.95,0.01,0.27,0.46,0.87,1.0,0.37,0.18,0.09,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.32,0.76,0.65,0.58,-0.35,32.7,214.0,8.9,0.03,0.08,0.19,0.91,0.05,0.69,0.9,0.89,1.0,0.42,0.12,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.32,0.75,0.29,0.25,-0.21,37.0,212.0,6.4,0.03,0.19,0.08,0.8,0.2,0.07,0.3,0.55,1.0,0.09,0.05,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.44,0.27,0.5,0.42,0.4,41.4,130.0,2.3,0.22,0.87,0.28,0.08,0.08,0.82,1.0,0.42,0.87,0.2,0.05,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.13,0.38,0.26,0.26,-0.35,38.0,1000.0,2.6,0.21,0.07,0.18,0.14,0.73,0.29,0.38,0.75,0.28,0.4,0.15,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.15,0.81,0.65,0.65,-0.35,41.4,415.0,2.8,0.17,0.17,0.71,0.09,0.02,0.6,0.02,1.0,0.02,0.32,0.18,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.19,0.84,0.55,0.44,0.28,33.7,640.0,8.5,0.21,0.17,0.2,0.19,0.28,0.56,0.43,0.68,0.51,0.06,0.14,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.13,0.44,0.54,0.53,-0.07,41.1,59.0,5.1,0.01,0.18,0.05,0.18,0.82,0.41,0.63,0.79,0.3,0.4,0.14,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.2,0.8,0.53,0.5,-0.06,39.8,1096.0,7.9,0.21,0.24,0.98,0.15,0.28,0.04,0.47,1.0,0.92,0.41,0.15,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.12,0.26,0.51,0.45,-0.48,22.0,2078.0,3.3,0.12,0.19,0.26,0.02,0.23,0.05,0.47,0.94,0.41,0.47,0.03,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.11,0.8,0.42,0.36,0.26,38.1,2380.0,4.4,0.12,0.1,0.96,0.12,0.17,0.8,0.89,1.0,0.36,0.22,0.1,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.06,0.69,0.22,0.22,-0.47,38.3,285.0,8.6,0.1,0.08,0.87,0.01,0.1,0.12,0.68,1.0,0.26,0.4,0.13,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.1,0.38,0.11,0.11,-0.22,18.8,2190.0,5.3,0.12,0.05,0.28,0.15,0.21,0.85,0.27,0.46,0.74,0.16,0.07,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.35,0.47,0.87,0.83,-0.53,38.0,84.0,6.2,0.02,0.3,0.05,0.75,0.04,0.07,0.09,0.73,1.0,0.39,0.13,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.13,0.62,0.54,0.51,-0.44,43.0,1901.0,6.8,0.08,0.05,1.0,0.29,0.03,0.0,0.81,1.0,0.49,0.34,0.02,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.12,0.79,0.69,0.67,-0.18,43.5,62.0,7.7,0.04,0.07,0.21,0.25,0.13,0.25,0.64,0.32,0.41,1.0,0.04,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.18,0.73,0.82,0.71,-0.24,33.6,1808.0,8.5,0.25,0.25,0.13,0.03,0.13,0.22,0.25,0.01,0.11,0.48,0.11,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.21,0.16,0.58,0.47,-0.36,19.3,791.0,1.7,0.29,0.27,0.04,0.05,0.03,0.55,0.33,0.76,0.29,1.0,0.03,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.47,0.44,0.39,0.34,0.19,39.9,1430.0,3.1,0.25,0.9,0.06,0.12,0.22,0.76,1.0,0.33,0.07,0.27,0.13,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.29,0.55,0.41,0.37,-0.25,15.2,241.0,5.2,0.0,0.17,0.04,0.75,0.14,0.49,0.32,0.95,1.0,0.01,0.18,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.15,0.79,0.31,0.31,0.08,34.2,961.0,0.5,0.05,0.23,0.99,0.15,0.27,0.44,0.33,1.0,0.07,0.47,0.03,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.41,0.57,0.14,0.11,-0.16,39.8,947.0,5.5,0.99,0.19,0.14,0.12,0.09,1.0,0.65,0.37,0.93,0.2,0.14,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.4,0.4,0.42,0.35,-0.55,34.0,101.0,2.9,0.2,0.11,0.23,1.0,0.13,0.15,0.27,0.12,1.0,0.1,0.09,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.21,0.35,0.83,0.73,-0.19,26.2,1268.0,3.5,0.22,0.21,0.07,0.21,0.2,0.37,0.12,0.6,0.14,0.28,0.03,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.22,0.18,0.14,0.12,-0.14,34.7,674.0,1.7,0.12,0.26,0.21,0.25,0.22,0.32,0.1,0.19,0.66,0.01,0.03,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.38,0.12,0.15,0.45,0.38,37.5,113.0,1.8,0.76,0.3,0.3,0.12,0.17,1.0,0.7,0.53,0.8,0.13,0.11,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.09,0.36,0.17,0.17,0.32,29.9,1637.0,3.4,0.12,0.06,0.03,0.11,0.15,0.73,0.94,0.17,0.83,0.23,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.1,0.47,0.33,0.26,0.04,42.6,334.0,4.2,0.03,0.09,0.04,0.19,0.02,0.48,0.73,0.59,0.66,0.2,0.03,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.21,0.61,0.84,0.77,-0.26,44.5,1861.0,4.2,0.07,0.28,0.91,0.27,0.13,0.7,0.77,1.0,0.73,0.34,0.14,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.12,0.4,0.45,0.37,-0.07,38.5,994.0,2.6,0.07,0.14,0.18,0.14,0.85,0.15,0.72,0.1,0.62,0.16,0.08,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.31,0.21,0.23,0.31,0.03,49.5,1874.0,1.6,0.87,0.1,0.28,0.03,0.2,1.0,0.94,0.95,0.77,0.14,0.11,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.16,0.58,0.86,0.83,0.17,32.2,1941.0,5.1,0.17,0.11,0.27,0.22,0.3,0.45,0.67,0.17,0.67,0.21,0.15,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.21,0.57,0.61,0.51,0.2,30.1,1720.0,5.9,0.19,0.24,0.24,0.19,0.03,0.29,0.91,0.42,0.7,1.0,0.0,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.08,0.63,0.72,0.66,-0.31,29.7,2030.0,4.5,0.1,0.08,0.91,0.07,0.01,0.27,0.3,1.0,0.24,0.08,0.09,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.44,0.51,0.57,0.54,0.39,37.7,427.0,5.9,0.12,1.0,0.0,0.03,0.1,0.24,1.0,0.0,0.83,0.45,0.1,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.07,0.37,0.85,0.78,-0.0,18.5,2749.0,2.4,0.04,0.1,0.17,0.06,0.17,0.16,0.59,0.92,0.37,0.09,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.17,0.52,0.61,0.57,0.16,29.4,1970.0,5.0,0.19,0.26,0.18,0.03,0.28,0.37,0.44,0.06,0.15,0.31,0.15,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.09,0.33,0.62,0.52,-0.26,40.3,345.0,2.4,0.14,0.01,0.03,0.15,0.96,0.06,0.97,0.67,0.36,0.32,0.01,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.09,0.65,0.35,0.35,-0.46,35.4,354.0,3.8,0.13,0.08,0.95,0.07,0.19,0.24,0.19,1.0,0.5,0.14,0.13,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.1,0.7,0.49,0.4,0.14,32.9,122.0,5.4,0.13,0.07,0.98,0.12,0.02,0.71,0.23,1.0,0.77,0.2,0.06,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.22,0.21,0.69,0.68,-0.07,47.6,993.0,3.2,0.23,0.26,0.02,0.17,0.95,0.97,0.62,0.36,0.89,0.2,0.19,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.21,0.3,0.55,0.47,0.16,41.6,1921.0,3.2,0.09,0.26,0.29,0.27,0.12,0.0,0.84,0.98,0.58,0.08,0.01,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.2,0.74,0.36,0.31,0.16,20.0,30.0,1.9,0.25,0.14,0.82,0.24,0.06,0.39,0.93,1.0,0.29,0.2,0.17,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.28,0.45,0.33,0.14,-0.08,48.4,1039.0,5.8,0.8,0.09,0.23,0.01,0.01,1.0,0.13,0.96,0.72,0.3,0.03,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.38,0.1,0.38,0.8,-0.27,43.0,1158.0,0.8,0.74,0.19,0.16,0.27,0.24,1.0,0.37,0.42,0.49,0.37,0.14,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.21,0.55,0.61,0.53,-0.13,40.6,1875.0,6.1,0.17,0.18,0.02,0.28,0.83,0.53,0.18,0.85,0.67,0.35,0.17,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.08,0.5,0.14,0.12,-0.3,30.9,1777.0,3.7,0.08,0.09,0.16,0.06,0.23,0.23,0.09,0.81,0.28,0.26,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.18,0.37,0.15,0.13,0.04,43.2,2487.0,4.0,0.2,0.2,0.15,0.13,0.78,0.46,0.3,0.68,0.0,0.3,0.09,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.24,0.9,0.87,0.81,0.14,15.9,1267.0,10.0,0.27,0.28,0.03,0.15,0.06,0.58,0.56,0.0,0.78,0.43,0.18,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.14,0.89,0.87,0.78,0.5,27.2,1080.0,10.0,0.21,0.01,0.22,0.23,0.18,0.64,0.67,0.05,0.94,0.02,0.09,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.14,0.33,0.27,0.23,-0.34,33.8,936.0,2.9,0.12,0.18,0.09,0.1,0.11,0.37,0.5,0.05,0.98,0.2,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.23,0.26,0.68,0.67,0.04,34.6,1240.0,3.9,0.29,0.24,0.24,0.16,0.02,0.98,0.56,0.75,0.53,0.43,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.11,0.23,0.12,0.1,-0.46,40.2,1625.0,1.6,0.04,0.24,0.24,0.01,0.06,0.6,0.24,0.62,0.05,0.39,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.3,0.25,0.24,0.43,-0.01,35.3,1518.0,2.2,0.86,0.04,0.09,0.1,0.1,1.0,0.13,0.45,0.11,0.11,0.19,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.2,0.43,0.83,0.82,0.07,34.2,499.0,3.9,0.2,0.19,0.09,0.23,0.02,0.61,0.82,0.9,0.98,1.0,0.03,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.26,0.44,0.24,0.33,0.04,36.9,774.0,4.2,0.81,0.02,0.24,0.04,0.24,1.0,0.04,0.12,0.82,0.14,0.09,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.25,0.62,0.43,0.43,-0.12,43.8,2168.0,1.9,0.3,0.24,0.74,0.23,0.27,0.2,0.88,1.0,0.22,0.47,0.05,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.43,0.87,0.49,0.41,-0.29,20.6,461.0,8.9,0.26,0.76,0.06,0.16,0.14,0.27,1.0,0.42,0.84,0.16,0.13,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.07,0.29,0.75,0.64,0.3,29.1,2861.0,2.8,0.0,0.07,0.12,0.12,0.02,0.62,0.91,0.31,0.98,0.47,0.1,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.03,0.89,0.77,0.72,-0.18,41.5,1471.0,8.0,0.07,0.01,0.17,0.03,0.77,0.51,0.82,0.67,0.96,0.5,0.19,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.22,0.35,0.7,0.6,0.47,35.5,2199.0,3.1,0.27,0.15,0.07,0.26,0.1,0.47,0.2,0.26,0.62,0.23,0.06,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.38,0.29,0.23,0.42,-0.14,42.7,2024.0,1.6,0.86,0.15,0.02,0.21,0.13,1.0,0.12,0.02,0.18,0.28,0.15,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.12,0.61,0.11,0.11,-0.47,17.7,1494.0,6.7,0.19,0.03,0.28,0.18,0.2,0.78,0.64,0.35,0.02,0.26,0.06,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.41,0.61,0.4,0.37,-0.22,33.8,916.0,5.0,0.06,0.76,0.11,0.3,0.1,0.42,1.0,0.58,0.8,0.45,0.0,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.22,0.83,0.34,0.31,0.07,29.4,785.0,9.6,0.16,0.28,0.25,0.18,0.26,0.09,0.17,0.06,0.86,0.31,0.19,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.17,0.76,0.79,0.76,0.28,26.3,1467.0,4.4,0.01,0.27,0.95,0.2,0.23,0.47,0.24,1.0,0.38,0.48,0.1,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.4,0.13,0.25,0.73,-0.47,43.9,2498.0,0.7,0.99,0.19,0.04,0.08,0.1,1.0,0.08,0.54,0.58,0.43,0.05,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.06,0.57,0.54,0.5,0.49,36.7,2765.0,5.8,0.15,0.02,0.07,0.03,0.2,0.54,0.95,0.34,0.18,0.16,0.01,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.16,0.67,0.68,0.67,-0.16,26.1,826.0,7.5,0.18,0.24,0.07,0.06,0.2,0.66,0.33,0.99,0.29,0.01,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.2,0.6,0.42,0.35,0.35,41.4,1924.0,4.6,0.27,0.27,0.2,0.02,0.81,0.25,0.09,0.8,0.65,0.45,0.16,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.18,0.22,0.71,0.64,-0.04,35.0,2807.0,1.9,0.28,0.01,0.25,0.3,0.19,0.37,0.44,0.36,0.22,1.0,0.14,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.18,0.64,0.65,0.59,-0.01,43.3,1503.0,0.5,0.14,0.28,0.82,0.09,0.12,0.15,0.33,1.0,0.3,0.49,0.07,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.37,0.52,0.43,0.42,-0.56,18.6,233.0,3.9,0.09,0.24,0.13,0.81,0.02,0.01,0.71,0.39,1.0,0.37,0.17,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.17,0.77,0.67,0.54,0.24,41.6,2409.0,6.5,0.14,0.17,0.03,0.19,0.17,0.81,0.37,0.82,0.5,0.45,0.18,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.36,0.7,0.88,0.83,-0.35,42.2,93.0,6.1,0.27,0.06,0.2,0.87,0.02,0.49,0.63,0.55,1.0,0.04,0.15,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.44,0.57,0.79,0.64,-0.42,29.7,16.0,6.7,0.2,0.25,0.05,0.94,0.15,0.23,0.22,0.25,1.0,0.24,0.01,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.13,0.7,0.2,0.17,-0.49,20.8,2565.0,7.9,0.08,0.05,0.29,0.28,0.2,0.33,0.91,0.15,0.03,0.06,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.23,0.9,0.55,0.5,-0.16,30.8,157.0,8.6,0.23,0.24,0.21,0.21,0.11,0.29,0.62,0.86,0.55,0.43,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.17,0.78,0.85,0.74,0.1,31.1,420.0,4.8,0.29,0.09,0.96,0.16,0.08,0.88,0.24,1.0,0.96,0.27,0.09,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.42,0.12,0.55,0.48,-0.01,20.6,1545.0,2.1,0.08,0.91,0.17,0.12,0.13,0.63,1.0,0.68,0.33,0.01,0.1,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.17,0.85,0.33,0.27,0.17,19.2,1104.0,5.7,0.17,0.12,0.88,0.22,0.21,0.69,0.28,1.0,0.52,0.14,0.17,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.44,0.79,0.73,0.73,0.17,20.9,1883.0,8.9,0.17,0.97,0.19,0.01,0.23,0.91,1.0,0.13,0.72,0.27,0.14,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.28,0.64,0.3,0.27,-0.4,17.8,224.0,5.0,0.07,0.02,0.2,0.84,0.1,0.95,0.1,0.83,1.0,0.25,0.19,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.09,0.56,0.75,0.66,-0.21,29.8,587.0,5.7,0.06,0.04,0.02,0.19,0.08,0.34,0.59,0.23,0.29,0.26,0.1,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.14,0.6,0.66,0.65,0.42,42.6,116.0,4.5,0.2,0.05,0.29,0.19,0.27,0.79,0.1,0.2,0.73,0.36,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.13,0.66,0.44,0.39,0.17,35.4,2402.0,6.7,0.05,0.2,0.91,0.1,0.14,0.22,0.79,1.0,0.16,0.38,0.05,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.18,0.24,0.14,0.13,-0.12,41.4,2140.0,1.3,0.2,0.23,0.21,0.1,0.02,0.99,0.16,0.84,0.11,0.19,0.04,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.45,0.33,0.75,0.64,-0.06,23.9,1999.0,4.2,0.09,1.0,0.16,0.08,0.18,0.31,1.0,0.04,0.29,0.18,0.15,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.12,0.69,0.78,0.67,0.13,15.3,433.0,8.3,0.27,0.04,0.23,0.1,0.26,0.05,0.88,0.49,0.44,0.37,0.2,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.35,0.44,0.19,0.16,-0.33,28.2,75.0,5.8,0.26,0.11,0.29,0.76,0.1,0.63,0.41,0.74,1.0,0.46,0.02,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
